update_timestamp,effective_date,infections_published_daily,app_downloads_cumulated,app_downloads_android_cumulated,app_downloads_ios_cumulated,app_downloads_daily,app_downloads_android_daily,app_downloads_ios_daily,app_downloads_7days_avg,app_downloads_android_7days_avg,app_downloads_ios_7days_avg,app_downloads_7days_sum,app_downloads_android_7days_sum,app_downloads_ios_7days_sum
"2022-07-05T08:21:58,913",2021-03-03,9019,25974926,14260465,11714461,44163,11880,32283,22470.14285714286,10351.714285714286,12118.42857142857,157291,72462,84829
"2022-07-05T08:21:58,913",2021-03-04,11912,25997678,14273043,11724635,22752,12578,10174,23375.14285714286,10767.42857142857,12607.714285714286,163626,75372,88254
"2022-07-05T08:21:58,913",2021-03-05,10580,26026881,14284796,11742085,29203,11753,17450,24850.285714285714,11064.57142857143,13785.714285714286,173952,77452,96500
"2022-07-05T08:21:58,913",2021-03-06,9557,26040370,14293406,11746964,13489,8610,4879,24975.428571428572,11187.142857142857,13788.285714285714,174828,78310,96518
"2022-07-05T08:21:58,913",2021-03-07,8103,26051437,14300346,11751091,11067,6940,4127,24440.14285714286,10884.714285714286,13555.42857142857,171081,76193,94888
"2022-07-05T08:21:58,913",2021-03-08,5011,26070290,14312405,11757885,18853,12059,6794,22621.428571428572,10835.57142857143,11785.857142857143,158350,75849,82501
"2022-07-05T08:21:58,913",2021-03-09,4252,26090912,14325104,11765808,20622,12699,7923,22878.428571428572,10931.285714285714,11947.142857142857,160149,76519,83630
"2022-07-05T08:21:58,913",2021-03-10,9146,26110532,14337532,11773000,19620,12428,7192,19372.285714285714,11009.57142857143,8362.714285714286,135606,77067,58539
"2022-07-05T08:21:58,913",2021-03-11,14356,26131359,14350351,11781008,20827,12819,8008,19097.285714285714,11044.0,8053.285714285715,133681,77308,56373
"2022-07-05T08:21:58,913",2021-03-12,12834,26151359,14363150,11788209,20000,12799,7201,17782.571428571428,11193.42857142857,6589.142857142857,124478,78354,46124
"2022-07-05T08:21:58,913",2021-03-13,12674,26166661,14372983,11793678,15302,9833,5469,18041.571428571428,11368.142857142857,6673.428571428572,126291,79577,46714
"2022-07-05T08:21:58,913",2021-03-14,10790,26178671,14380851,11797820,12010,7868,4142,18176.285714285714,11500.714285714286,6675.571428571428,127234,80505,46729
"2022-07-05T08:21:58,913",2021-03-15,6604,26200453,14395136,11805317,21782,14285,7497,18594.714285714286,11818.714285714286,6776.0,130163,82731,47432
"2022-07-05T08:21:58,913",2021-03-16,5480,26224789,14409291,11815498,24336,14155,10181,19125.285714285714,12026.714285714286,7098.571428571428,133877,84187,49690
"2022-07-05T08:21:58,913",2021-03-17,13435,26247432,14423469,11823963,22643,14178,8465,19557.14285714286,12276.714285714286,7280.428571428572,136900,85937,50963
"2022-07-05T08:21:58,913",2021-03-18,17504,26271858,14438346,11833512,24426,14877,9549,20071.285714285714,12570.714285714286,7500.571428571428,140499,87995,52504
"2022-07-05T08:21:58,913",2021-03-19,17482,26395649,14452522,11943127,123791,14176,109615,34898.57142857143,12767.42857142857,22131.14285714286,244290,89372,154918
"2022-07-05T08:21:58,913",2021-03-20,16033,26410251,14461428,11948823,14602,8906,5696,34798.57142857143,12635.0,22163.571428571428,243590,88445,155145
"2022-07-05T08:21:58,913",2021-03-21,13733,26423344,14469724,11953620,13093,8296,4797,34953.28571428572,12696.142857142857,22257.14285714286,244673,88873,155800
"2022-07-05T08:21:58,913",2021-03-22,7709,26450247,14485030,11965217,26903,15306,11597,35684.857142857145,12842.0,22842.85714285714,249794,89894,159900
"2022-07-05T08:21:58,913",2021-03-23,7485,26481433,14506211,11975222,31186,21181,10005,36663.42857142857,13845.714285714286,22817.714285714286,256644,96920,159724
"2022-07-05T08:21:58,913",2021-03-24,15813,26513380,14522454,11990926,31947,16243,15704,37992.57142857143,14140.714285714286,23851.85714285714,265948,98985,166963
"2022-07-05T08:21:58,913",2021-03-25,22657,26542444,14539754,12002690,29064,17300,11764,38655.142857142855,14486.857142857143,24168.285714285714,270586,101408,169178
"2022-07-05T08:21:58,913",2021-03-26,21573,26569093,14556181,12012912,26649,16427,10222,24777.714285714286,14808.42857142857,9969.285714285714,173444,103659,69785
"2022-07-05T08:21:58,913",2021-03-27,20472,26587105,14567523,12019582,18012,11342,6670,25264.85714285714,15156.42857142857,10108.42857142857,176854,106095,70759
"2022-07-05T08:21:58,913",2021-03-28,17176,26601252,14576626,12024626,14147,9103,5044,25415.428571428572,15271.714285714286,10143.714285714286,177908,106902,71006
"2022-07-05T08:21:58,913",2021-03-29,9872,26656576,14592827,12063749,55324,16201,39123,29475.571428571428,15399.57142857143,14076.0,206329,107797,98532
"2022-07-05T08:21:58,913",2021-03-30,9549,26683867,14609391,12074476,27291,16564,10727,28919.14285714286,14740.0,14179.142857142857,202434,103180,99254
"2022-07-05T08:21:58,913",2021-03-31,17051,26709897,14624525,12085372,26030,15134,10896,28073.85714285714,14581.57142857143,13492.285714285714,196517,102071,94446
"2022-07-05T08:21:58,913",2021-04-01,24300,26734490,14638977,12095513,24593,14452,10141,27435.14285714286,14174.714285714286,13260.42857142857,192046,99223,92823
"2022-07-05T08:21:58,913",2021-04-02,21888,26752197,14650751,12101446,17707,11774,5933,26157.714285714286,13510.0,12647.714285714286,183104,94570,88534
"2022-07-05T08:21:58,913",2021-04-03,18129,26766761,14660545,12106216,14564,9794,4770,25665.14285714286,13288.857142857143,12376.285714285714,179656,93022,86634
"2022-07-05T08:21:58,913",2021-04-04,12196,26779771,14669257,12110514,13010,8712,4298,25502.714285714286,13233.0,12269.714285714286,178519,92631,85888
"2022-07-05T08:21:58,913",2021-04-05,8497,26794922,14678958,12115964,15151,9701,5450,19763.714285714286,12304.42857142857,7459.285714285715,138346,86131,52215
"2022-07-05T08:21:58,913",2021-04-06,6885,26819310,14694640,12124670,24388,15682,8706,19349.0,12178.42857142857,7170.571428571428,135443,85249,50194
"2022-07-05T08:21:58,913",2021-04-07,9677,26843788,14709900,12133888,24478,15260,9218,19127.285714285714,12196.42857142857,6930.857142857143,133891,85375,48516
"2022-07-05T08:21:58,913",2021-04-08,20407,26873956,14725493,12148463,30168,15593,14575,19923.714285714286,12359.42857142857,7564.285714285715,139466,86516,52950
"2022-07-05T08:21:58,913",2021-04-09,25464,26896914,14740473,12156441,22958,14980,7978,20673.85714285714,12817.42857142857,7856.428571428572,144717,89722,54995
"2022-07-05T08:21:58,913",2021-04-10,24097,26913147,14751719,12161428,16233,11246,4987,20912.285714285714,13024.857142857143,7887.428571428572,146386,91174,55212
"2022-07-05T08:21:58,913",2021-04-11,17855,26925953,14760784,12165169,12806,9065,3741,20883.14285714286,13075.285714285714,7807.857142857143,146182,91527,54655
"2022-07-05T08:21:58,913",2021-04-12,13245,26949571,14776844,12172727,23618,16060,7558,22092.714285714286,13983.714285714286,8109.0,154649,97886,56763
"2022-07-05T08:21:58,913",2021-04-13,10810,26974572,14792944,12181628,25001,16100,8901,22180.285714285714,14043.42857142857,8136.857142857143,155262,98304,56958
"2022-07-05T08:21:58,913",2021-04-14,21693,26997784,14807611,12190173,23212,14667,8545,21999.428571428572,13958.714285714286,8040.714285714285,153996,97711,56285
"2022-07-05T08:21:58,913",2021-04-15,29426,27020468,14822516,12197952,22684,14905,7779,20930.285714285714,13860.42857142857,7069.857142857143,146512,97023,49489
"2022-07-05T08:21:58,913",2021-04-16,25831,27045169,14837560,12207609,24701,15044,9657,21179.285714285714,13869.57142857143,7309.714285714285,148255,97087,51168
"2022-07-05T08:21:58,913",2021-04-17,23804,27060970,14847365,12213605,15801,9805,5996,21117.571428571428,13663.714285714286,7453.857142857143,147823,95646,52177
"2022-07-05T08:21:58,913",2021-04-18,19185,27074131,14856467,12217664,13161,9102,4059,21168.285714285714,13669.0,7499.285714285715,148178,95683,52495
"2022-07-05T08:21:58,913",2021-04-19,11437,27102186,14872199,12229987,28055,15732,12323,21802.14285714286,13622.142857142857,8180.0,152615,95355,57260
"2022-07-05T08:21:58,913",2021-04-20,9609,27130231,14889763,12240468,28045,17564,10481,22237.0,13831.285714285714,8405.714285714286,155659,96819,58840
"2022-07-05T08:21:58,913",2021-04-21,24884,27176441,14919215,12257226,46210,29452,16758,25522.428571428572,15943.42857142857,9579.0,178657,111604,67053
"2022-07-05T08:21:58,913",2021-04-22,29518,27209894,14940817,12269077,33453,21602,11851,27060.85714285714,16900.14285714286,10160.714285714286,189426,118301,71125
"2022-07-05T08:21:58,913",2021-04-23,27543,27244172,14958563,12285609,34278,17746,16532,28429.0,17286.14285714286,11142.857142857143,199003,121003,78000
"2022-07-05T08:21:58,913",2021-04-24,23392,27262736,14970912,12291824,18564,12349,6215,28823.714285714286,17649.571428571428,11174.142857142857,201766,123547,78219
"2022-07-05T08:21:58,913",2021-04-25,18773,27278889,14982111,12296778,16153,11199,4954,29251.14285714286,17949.14285714286,11302.0,204758,125644,79114
"2022-07-05T08:21:58,913",2021-04-26,11907,27327527,15000383,12327144,48638,18272,30366,32191.571428571428,18312.0,13879.57142857143,225341,128184,97157
"2022-07-05T08:21:58,913",2021-04-27,10976,27353384,15017167,12336217,25857,16784,9073,31879.0,18200.571428571428,13678.42857142857,223153,127404,95749
"2022-07-05T08:21:58,913",2021-04-28,22231,27376508,15032546,12343962,23124,15379,7745,28581.0,16190.142857142857,12390.857142857143,200067,113331,86736
"2022-07-05T08:21:58,913",2021-04-29,24736,27400879,15047986,12352893,24371,15440,8931,27283.571428571428,15309.857142857143,11973.714285714286,190985,107169,83816
"2022-07-05T08:21:58,913",2021-04-30,24329,27425955,15061737,12364218,25076,13751,11325,25969.0,14739.142857142857,11229.857142857143,181783,103174,78609
"2022-07-05T08:21:58,913",2021-05-01,18935,27440550,15071548,12369002,14595,9811,4784,25402.0,14376.57142857143,11025.42857142857,177814,100636,77178
"2022-07-05T08:21:58,913",2021-05-02,16290,27457643,15082945,12374698,17093,11397,5696,25536.285714285714,14404.857142857143,11131.42857142857,178754,100834,77920
"2022-07-05T08:21:58,913",2021-05-03,9160,27489428,15103128,12386300,31785,20183,11602,23128.714285714286,14677.857142857143,8450.857142857143,161901,102745,59156
"2022-07-05T08:21:58,913",2021-05-04,7534,27517759,15120668,12397091,28331,17540,10791,23482.14285714286,14785.857142857143,8696.285714285714,164375,103501,60874
"2022-07-05T08:21:58,913",2021-05-05,18034,27542997,15135317,12407680,25238,14649,10589,23784.14285714286,14681.57142857143,9102.57142857143,166489,102771,63718
"2022-07-05T08:21:58,913",2021-05-06,21953,27578317,15149349,12428968,35320,14032,21288,25348.285714285714,14480.42857142857,10867.857142857143,177438,101363,76075
"2022-07-05T08:21:58,913",2021-05-07,18485,27601222,15162399,12438823,22905,13050,9855,25038.14285714286,14380.285714285714,10657.857142857143,175267,100662,74605
"2022-07-05T08:21:58,913",2021-05-08,15685,27615071,15171490,12443581,13849,9091,4758,24931.571428571428,14277.42857142857,10654.142857142857,174521,99942,74579
"2022-07-05T08:21:58,913",2021-05-09,12656,27626612,15179264,12447348,11541,7774,3767,24138.428571428572,13759.857142857143,10378.57142857143,168969,96319,72650
"2022-07-05T08:21:58,913",2021-05-10,6922,27646150,15191710,12454440,19538,12446,7092,22388.85714285714,12654.57142857143,9734.285714285714,156722,88582,68140
"2022-07-05T08:21:58,913",2021-05-11,6125,27665982,15204691,12461291,19832,12981,6851,21174.714285714286,12003.285714285714,9171.42857142857,148223,84023,64200
"2022-07-05T08:21:58,913",2021-05-12,14909,27686075,15216660,12469415,20093,11969,8124,20439.714285714286,11620.42857142857,8819.285714285714,143078,81343,61735
"2022-07-05T08:21:58,913",2021-05-13,17419,27700703,15226304,12474399,14628,9644,4984,17483.714285714286,10993.57142857143,6490.142857142857,122386,76955,45431
"2022-07-05T08:21:58,913",2021-05-14,11336,27718448,15237763,12480685,17745,11459,6286,16746.571428571428,10766.285714285714,5980.285714285715,117226,75364,41862
"2022-07-05T08:21:58,913",2021-05-15,7894,27732022,15246416,12485606,13574,8653,4921,16707.285714285714,10703.714285714286,6003.571428571428,116951,74926,42025
"2022-07-05T08:21:58,913",2021-05-16,8500,27745374,15255118,12490256,13352,8702,4650,16966.0,10836.285714285714,6129.714285714285,118762,75854,42908
"2022-07-05T08:21:58,913",2021-05-17,5412,27767968,15269329,12498639,22594,14211,8383,17402.571428571428,11088.42857142857,6314.142857142857,121818,77619,44199
"2022-07-05T08:21:58,913",2021-05-18,4209,27790661,15282811,12507850,22693,13482,9211,17811.285714285714,11160.0,6651.285714285715,124679,78120,46559
"2022-07-05T08:21:58,913",2021-05-19,11040,27812310,15296160,12516150,21649,13349,8300,18033.571428571428,11357.142857142857,6676.428571428572,126235,79500,46735
"2022-07-05T08:21:58,913",2021-05-20,12298,27840350,15309475,12530875,28040,13315,14725,19949.571428571428,11881.57142857143,8068.0,139647,83171,56476
"2022-07-05T08:21:58,913",2021-05-21,8769,27867676,15325212,12542464,27326,15737,11589,21318.285714285714,12492.714285714286,8825.57142857143,149228,87449,61779
"2022-07-05T08:21:58,913",2021-05-22,7082,27890315,15338915,12551400,22639,13703,8936,22613.285714285714,13214.142857142857,9399.142857142857,158293,92499,65794
"2022-07-05T08:21:58,913",2021-05-23,6714,27906043,15348817,12557226,15728,9902,5826,22952.714285714286,13385.57142857143,9567.142857142857,160669,93699,66970
"2022-07-05T08:21:58,913",2021-05-24,2682,27921423,15358518,12562905,15380,9701,5679,21922.14285714286,12741.285714285714,9180.857142857143,153455,89189,64266
"2022-07-05T08:21:58,913",2021-05-25,1911,27947192,15371588,12575604,25769,13070,12699,22361.571428571428,12682.42857142857,9679.142857142857,156531,88777,67754
"2022-07-05T08:21:58,913",2021-05-26,2626,27970732,15385653,12585079,23540,14065,9475,22631.714285714286,12784.714285714286,9847.0,158422,89493,68929
"2022-07-05T08:21:58,913",2021-05-27,6313,27996467,15401554,12594913,25735,15901,9834,22302.428571428572,13154.142857142857,9148.285714285714,156117,92079,64038
"2022-07-05T08:21:58,913",2021-05-28,7380,28020652,15415622,12605030,24185,14068,10117,21853.714285714286,12915.714285714286,8938.0,152976,90410,62566
"2022-07-05T08:21:58,913",2021-05-29,5426,28041349,15427673,12613676,20697,12051,8646,21576.285714285714,12679.714285714286,8896.57142857143,151034,88758,62276
"2022-07-05T08:21:58,913",2021-05-30,3852,28056744,15437239,12619505,15395,9566,5829,21528.714285714286,12631.714285714286,8897.0,150701,88422,62279
"2022-07-05T08:21:58,913",2021-05-31,1978,28077139,15449411,12627728,20395,12172,8223,22245.14285714286,12984.714285714286,9260.42857142857,155716,90893,64823
"2022-07-05T08:21:58,913",2021-06-01,1785,28104997,15461608,12643389,27858,12197,15661,22543.571428571428,12860.0,9683.57142857143,157805,90020,67785
"2022-07-05T08:21:58,913",2021-06-02,4917,28125809,15474043,12651766,20812,12435,8377,22153.85714285714,12627.142857142857,9526.714285714286,155077,88390,66687
"2022-07-05T08:21:58,913",2021-06-03,4640,28144793,15485619,12659174,18984,11576,7408,21189.428571428572,12009.285714285714,9180.142857142857,148326,84065,64261
"2022-07-05T08:21:58,913",2021-06-04,3165,28164469,15497437,12667032,19676,11818,7858,20545.285714285714,11687.857142857143,8857.42857142857,143817,81815,62002
"2022-07-05T08:21:58,913",2021-06-05,2294,28181491,15507648,12673843,17022,10211,6811,20020.285714285714,11425.0,8595.285714285714,140142,79975,60167
"2022-07-05T08:21:58,913",2021-06-06,2440,28194827,15516158,12678669,13336,8510,4826,19726.14285714286,11274.142857142857,8452.0,138083,78919,59164
"2022-07-05T08:21:58,913",2021-06-07,1117,28211543,15526829,12684714,16716,10671,6045,19200.571428571428,11059.714285714286,8140.857142857143,134404,77418,56986
"2022-07-05T08:21:58,913",2021-06-08,1204,28231106,15539588,12691518,19563,12759,6804,18015.571428571428,11140.0,6875.571428571428,126109,77980,48129
"2022-07-05T08:21:58,913",2021-06-09,3254,28309202,15592902,12716300,78096,53314,24782,26199.0,16979.85714285714,9219.142857142857,183393,118859,64534
"2022-07-05T08:21:58,913",2021-06-10,3187,28412774,15660638,12752136,103572,67736,35836,38283.0,25002.714285714286,13280.285714285714,267981,175019,92962
"2022-07-05T08:21:58,913",2021-06-11,2440,28464062,15695594,12768468,51288,34956,16332,42799.0,28308.14285714286,14490.857142857143,299593,198157,101436
"2022-07-05T08:21:58,913",2021-06-12,1911,28499607,15719116,12780491,35545,23522,12023,45445.142857142855,30209.714285714286,15235.42857142857,318116,211468,106648
"2022-07-05T08:21:58,913",2021-06-13,1489,28533649,15743765,12789884,34042,24649,9393,48403.142857142855,32515.285714285714,15887.857142857143,338822,227607,111215
"2022-07-05T08:21:58,913",2021-06-14,549,28615193,15801327,12813866,81544,57562,23982,57664.28571428572,39214.0,18450.285714285714,403650,274498,129152
"2022-07-05T08:21:58,913",2021-06-15,652,28672423,15840044,12832379,57230,38717,18513,63045.28571428572,42922.28571428572,20123.0,441317,300456,140861
"2022-07-05T08:21:58,913",2021-06-16,1455,28743915,15886810,12857105,71492,46766,24726,62101.857142857145,41986.857142857145,20115.0,434713,293908,140805
"2022-07-05T08:21:58,913",2021-06-17,1330,28812258,15932673,12879585,68343,45863,22480,57069.142857142855,38862.142857142855,18207.0,399484,272035,127449
"2022-07-05T08:21:58,913",2021-06-18,1076,28878411,15974651,12903760,66153,41978,24175,59192.71428571428,39865.28571428572,19327.428571428572,414349,279057,135292
"2022-07-05T08:21:58,913",2021-06-19,1108,28928807,16006655,12922152,50396,32004,18392,61314.28571428572,41077.0,20237.285714285714,429200,287539,141661
"2022-07-05T08:21:58,913",2021-06-20,842,28973721,16037097,12936624,44914,30442,14472,62867.42857142857,41904.57142857143,20962.85714285714,440072,293332,146740
"2022-07-05T08:21:58,913",2021-06-21,346,29038210,16078427,12959783,64489,41330,23159,60431.0,39585.71428571428,20845.285714285714,423017,277100,145917
"2022-07-05T08:21:58,913",2021-06-22,455,29110806,16124834,12985972,72596,46407,26189,62626.142857142855,40684.28571428572,21941.85714285714,438383,284790,153593
"2022-07-05T08:21:58,913",2021-06-23,1016,29196020,16172563,13023457,85214,47729,37485,64586.42857142857,40821.857142857145,23764.571428571428,452105,285753,166352
"2022-07-05T08:21:58,913",2021-06-24,1008,29273557,16222712,13050845,77537,50149,27388,65899.85714285714,41434.142857142855,24465.714285714286,461299,290039,171260
"2022-07-05T08:21:58,913",2021-06-25,774,29353365,16272198,13081167,79808,49486,30322,67850.57142857143,42506.71428571428,25343.85714285714,474954,297547,177407
"2022-07-05T08:21:58,913",2021-06-26,592,29417143,16312620,13104523,63778,40422,23356,69762.28571428571,43709.28571428572,26053.0,488336,305965,182371
"2022-07-05T08:21:58,913",2021-06-27,538,29469034,16346697,13122337,51891,34077,17814,70759.0,44228.57142857143,26530.428571428572,495313,309600,185713
"2022-07-05T08:21:58,913",2021-06-28,219,29532779,16384778,13148001,63745,38081,25664,70652.71428571429,43764.42857142857,26888.285714285714,494569,306351,188218
"2022-07-05T08:21:58,913",2021-06-29,404,29604292,16432297,13171995,71513,47519,23994,70498.0,43923.28571428572,26574.714285714286,493486,307463,186023
"2022-07-05T08:21:58,913",2021-06-30,808,29679490,16479833,13199657,75198,47536,27662,69067.14285714286,43895.71428571428,25171.428571428572,483470,307270,176200
"2022-07-05T08:21:58,913",2021-07-01,892,29771590,16535420,13236170,92100,55587,36513,71147.57142857143,44672.57142857143,26475.0,498033,312708,185325
"2022-07-05T08:21:58,913",2021-07-02,649,29848132,16583984,13264148,76542,48564,27978,70681.0,44540.857142857145,26140.14285714286,494767,311786,182981
"2022-07-05T08:21:58,913",2021-07-03,671,29907986,16622331,13285655,59854,38347,21507,70120.42857142857,44244.42857142857,25876.0,490843,309711,181132
"2022-07-05T08:21:58,913",2021-07-04,559,29962801,16658654,13304147,54815,36323,18492,70538.14285714286,44565.28571428572,25972.85714285714,493767,311957,181810
"2022-07-05T08:21:58,913",2021-07-05,212,30026307,16697660,13328647,63506,39006,24500,70504.0,44697.42857142857,25806.571428571428,493528,312882,180646
"2022-07-05T08:21:58,913",2021-07-06,440,30090014,16738040,13351974,63707,40380,23327,69388.85714285714,43677.57142857143,25711.285714285714,485722,305743,179979
"2022-07-05T08:21:58,913",2021-07-07,985,30160428,16780728,13379700,70414,42688,27726,68705.42857142857,42985.0,25720.428571428572,480938,300895,180043
"2022-07-05T08:21:58,913",2021-07-08,970,30247585,16824603,13422982,87157,43875,43282,67999.28571428571,41311.857142857145,26687.428571428572,475995,289183,186812
"2022-07-05T08:21:58,913",2021-07-09,949,30315423,16867080,13448343,67838,42477,25361,66755.85714285714,40442.28571428572,26313.571428571428,467291,283096,184195
"2022-07-05T08:21:58,913",2021-07-10,952,30369245,16901439,13467806,53822,34359,19463,65894.14285714286,39872.57142857143,26021.571428571428,461259,279108,182151
"2022-07-05T08:21:58,913",2021-07-11,745,30415902,16932576,13483326,46657,31137,15520,64728.71428571428,39131.71428571428,25597.0,453101,273922,179179
"2022-07-05T08:21:58,913",2021-07-12,324,30470227,16966725,13503502,54325,34149,20176,63417.142857142855,38437.857142857145,24979.285714285714,443920,269065,174855
"2022-07-05T08:21:58,913",2021-07-13,646,30533551,17007985,13525566,63324,41260,22064,63362.42857142857,38563.57142857143,24798.85714285714,443537,269945,173592
"2022-07-05T08:21:58,913",2021-07-14,1548,30619618,17050756,13568862,86067,42771,43296,65598.57142857143,38575.42857142857,27023.14285714286,459190,270028,189162
"2022-07-05T08:21:58,913",2021-07-15,1642,30701075,17088168,13612907,81457,37412,44045,64784.28571428572,37652.142857142855,27132.14285714286,453490,263565,189925
"2022-07-05T08:21:58,913",2021-07-16,1456,30758081,17125356,13632725,57006,37188,19818,63236.857142857145,36896.57142857143,26340.285714285714,442658,258276,184382
"2022-07-05T08:21:58,913",2021-07-17,1608,30807511,17157847,13649664,49430,32491,16939,62609.42857142857,36629.71428571428,25979.714285714286,438266,256408,181858
"2022-07-05T08:21:58,913",2021-07-18,1292,30849232,17186427,13662805,41721,28580,13141,61904.28571428572,36264.42857142857,25639.85714285714,433330,253851,179479
"2022-07-05T08:21:58,913",2021-07-19,546,30906746,17218054,13688692,57514,31627,25887,62359.857142857145,35904.142857142855,26455.714285714286,436519,251329,185190
"2022-07-05T08:21:58,913",2021-07-20,1183,30981296,17253031,13728265,74550,34977,39573,63963.57142857143,35006.57142857143,28957.0,447745,245046,202699
"2022-07-05T08:21:58,913",2021-07-21,2203,31037594,17288633,13748961,56298,35602,20696,59710.857142857145,33982.42857142857,25728.428571428572,417976,237877,180099
"2022-07-05T08:21:58,913",2021-07-22,1890,31088893,17320639,13768254,51299,32006,19293,55402.57142857143,33210.142857142855,22192.428571428572,387818,232471,155347
"2022-07-05T08:21:58,913",2021-07-23,2089,31134739,17350367,13784372,45846,29728,16118,53808.28571428572,32144.428571428572,21663.85714285714,376658,225011,151647
"2022-07-05T08:21:58,913",2021-07-24,1919,31174949,17376424,13798525,40210,26057,14153,52491.142857142855,31225.285714285714,21265.85714285714,367438,218577,148861
"2022-07-05T08:21:58,913",2021-07-25,1387,31211902,17401506,13810396,36953,25082,11871,51810.0,30725.571428571428,21084.428571428572,362670,215079,147591
"2022-07-05T08:21:58,913",2021-07-26,958,31272691,17425343,13847348,60789,23837,36952,52277.857142857145,29612.714285714286,22665.14285714286,365945,207289,158656
"2022-07-05T08:21:58,913",2021-07-27,1545,31324041,17451830,13872211,51350,26487,24863,48963.57142857143,28399.85714285714,20563.714285714286,342745,198799,143946
"2022-07-05T08:21:58,913",2021-07-28,2768,31370432,17481631,13888801,46391,29801,16590,47548.28571428572,27571.14285714286,19977.14285714286,332838,192998,139840
"2022-07-05T08:21:58,913",2021-07-29,3142,31416809,17512329,13904480,46377,30698,15679,46845.142857142855,27384.285714285714,19460.85714285714,327916,191690,136226
"2022-07-05T08:21:58,913",2021-07-30,2454,31466234,17543734,13922500,49425,31405,18020,47356.42857142857,27623.85714285714,19732.571428571428,331495,193367,138128
"2022-07-05T08:21:58,913",2021-07-31,2400,31509658,17571467,13938191,43424,27733,15691,47815.57142857143,27863.285714285714,19952.285714285714,334709,195043,139666
"2022-07-05T08:21:58,913",2021-08-01,2097,31549002,17598056,13950946,39344,26589,12755,48157.142857142855,28078.571428571428,20078.571428571428,337100,196550,140550
"2022-07-05T08:21:58,913",2021-08-02,847,31589712,17623855,13965857,40710,25799,14911,45288.71428571428,28358.85714285714,16929.85714285714,317021,198512,118509
"2022-07-05T08:21:58,913",2021-08-03,1766,31636077,17654176,13981901,46365,30321,16044,44576.57142857143,28906.571428571428,15670.0,312036,202346,109690
"2022-07-05T08:21:58,913",2021-08-04,3571,31686464,17687180,13999284,50387,33004,17383,45147.42857142857,29364.14285714286,15783.285714285714,316032,205549,110483
"2022-07-05T08:21:58,913",2021-08-05,3539,31751209,17721578,14029631,64745,34398,30347,47771.42857142857,29892.714285714286,17878.714285714286,334400,209249,125151
"2022-07-05T08:21:58,913",2021-08-06,3448,31810276,17757052,14053224,59067,35474,23593,49148.857142857145,30474.0,18674.85714285714,344042,213318,130724
"2022-07-05T08:21:58,913",2021-08-07,3206,31856525,17786979,14069546,46249,29927,16322,49552.42857142857,30787.428571428572,18765.0,346867,215512,131355
"2022-07-05T08:21:58,913",2021-08-08,3127,31894348,17812325,14082023,37823,25346,12477,49335.142857142855,30609.85714285714,18725.285714285714,345346,214269,131077
"2022-07-05T08:21:58,913",2021-08-09,1183,31938914,17841390,14097524,44566,29065,15501,49886.0,31076.428571428572,18809.571428571428,349202,217535,131667
"2022-07-05T08:21:58,913",2021-08-10,2480,31990009,17874254,14115755,51095,32864,18231,50561.71428571428,31439.714285714286,19122.0,353932,220078,133854
"2022-07-05T08:21:58,913",2021-08-11,4996,32046534,17909899,14136635,56525,35645,20880,51438.57142857143,31817.0,19621.571428571428,360070,222719,137351
"2022-07-05T08:21:58,913",2021-08-12,5638,32101172,17945202,14155970,54638,35303,19335,49994.71428571428,31946.285714285714,18048.428571428572,349963,223624,126339
"2022-07-05T08:21:58,913",2021-08-13,5578,32157183,17979760,14177423,56011,34558,21453,49558.142857142855,31815.428571428572,17742.714285714286,346907,222708,124199
"2022-07-05T08:21:58,913",2021-08-14,5644,32203055,18009061,14193994,45872,29301,16571,49504.28571428572,31726.0,17778.285714285714,346530,222082,124448
"2022-07-05T08:21:58,913",2021-08-15,4728,32240430,18033966,14206464,37375,24905,12470,49440.28571428572,31663.0,17777.285714285714,346082,221641,124441
"2022-07-05T08:21:58,913",2021-08-16,2126,32290873,18066805,14224068,50443,32839,17604,50279.857142857145,32202.14285714286,18077.714285714286,351959,225415,126544
"2022-07-05T08:21:58,913",2021-08-17,3912,32346247,18102101,14244146,55374,35296,20078,50891.142857142855,32549.571428571428,18341.571428571428,356238,227847,128391
"2022-07-05T08:21:58,913",2021-08-18,8324,32411214,18138190,14273024,64967,36089,28878,52097.142857142855,32613.0,19484.14285714286,364680,228291,136389
"2022-07-05T08:21:58,913",2021-08-19,8400,32467452,18174391,14293061,56238,36201,20037,52325.71428571428,32741.285714285714,19584.428571428572,366280,229189,137091
"2022-07-05T08:21:58,913",2021-08-20,9280,32526468,18211773,14314695,59016,37382,21634,52755.0,33144.71428571428,19610.285714285714,369285,232013,137272
"2022-07-05T08:21:58,913",2021-08-21,8092,32575564,18243302,14332262,49096,31529,17567,53215.57142857143,33463.0,19752.571428571428,372509,234241,138268
"2022-07-05T08:21:58,913",2021-08-22,7050,32617408,18271686,14345722,41844,28384,13460,53854.0,33960.0,19894.0,376978,237720,139258
"2022-07-05T08:21:58,913",2021-08-23,3668,32671810,18307089,14364721,54402,35403,18999,54419.57142857143,34326.28571428572,20093.285714285714,380937,240284,140653
"2022-07-05T08:21:58,913",2021-08-24,5747,32725450,18341625,14383825,53640,34536,19104,54171.857142857145,34217.71428571428,19954.14285714286,379203,239524,139679
